group chromosoom

PVV4	0
CRY2	10.493827160493826
AXR-1	12.357181197760907
HH.335C	20.43171535925159
DF.162L	24.135419062955293
BH.147L	25.987270914807144
EC.480C	27.839122766658996
CH.160L	48.95713518901924
AD.121C	66.45713518901924
AD.106L	68.32048922628633
GB.112L	84.46955754926769
BH.106L	86.33291158653478
GD.97L	96.27079978529254
CD.108L	102.48197990951614
DF.93C	107.4202515144544
FD.59C	111.76807760141092
